-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15404,0.08742,0.04844,0.02634,0.014094,0.007452,0.0039,0.002026,0.0010444,0.0005356,0.0002736,0.00013914,0.00007056,0.0000357,0.000018022,0.000009082,0.00000457,0.000002298,1.15E-06,5.79E-07,2.90E-07,1.45E-07,7.28E-08,3.65E-08,1.83E-08,9.13E-09,4.57E-09,2.29E-09,1.14E-09,5.72E-10,2.86E-10,1.43E-10,7.15E-11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16736,0.09552,0.05316,0.02902,0.015584,0.008262,0.004336,0.002256,0.0011652,0.0005984,0.000306,0.00015582,0.0000791,0.00004006,0.00002024,0.000010204,0.000005138,0.000002584,1.30E-06,6.51E-07,3.27E-07,1.64E-07,8.20E-08,4.11E-08,2.06E-08,1.03E-08,5.15E-09,2.58E-09,1.29E-09,6.45E-10,3.22E-10,1.61E-10,8.06E-11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18146,0.10416,0.05826,0.03192,0.0172,0.009146,0.00481,0.002508,0.001298,0.0006678,0.0003418,0.0001743,0.00008856,0.00004488,0.00002268,0.000011448,0.000005768,0.000002902,1.46E-06,0.000000732,3.67E-07,1.84E-07,9.23E-08,4.62E-08,2.31E-08,1.16E-08,5.80E-09,2.90E-09,1.45E-09,7.26E-10,3.63E-10,1.81E-10,9.08E-11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19638,0.11338,0.06372,0.03506,0.018956,0.01011,0.00533,0.002784,0.001444,0.000744,0.0003814,0.00019468,0.00009902,0.00005022,0.0000254,0.00001283,0.000006466,0.000003254,1.64E-06,8.22E-07,4.12E-07,2.07E-07,1.04E-07,5.19E-08,0.000000026,1.30E-08,6.52E-09,3.26E-09,1.63E-09,8.16E-10,4.08E-10,2.04E-10,1.02E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12318,0.06958,0.03844,0.02086,0.011156,0.005898,0.003088,0.001604,0.0008278,0.000425,0.0002172,0.00011058,0.00005614,0.00002842,0.00001436,0.000007242,0.000003648,1.83E-06,9.22E-07,4.63E-07,0.000000232,1.16E-07,5.83E-08,2.92E-08,1.46E-08,7.32E-09,3.66E-09,1.83E-09,9.17E-10,4.58E-10,2.29E-10,1.15E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13362,0.07586,0.04208,0.02292,0.012294,0.006516,0.00342,0.0017796,0.00092,0.000473,0.000242,0.00012334,0.00006266,0.00003176,0.000016054,0.000008102,0.000004082,0.000002054,1.03E-06,5.18E-07,2.60E-07,1.30E-07,6.54E-08,3.27E-08,1.64E-08,8.21E-09,4.11E-09,2.06E-09,1.03E-09,5.15E-10,2.57E-10,1.29E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14468,0.08256,0.046,0.02514,0.013528,0.00719,0.00378,0.0019716,0.001021,0.0005256,0.0002692,0.0001374,0.00006988,0.00003544,0.000017928,0.000009052,0.000004564,0.000002298,1.16E-06,5.80E-07,2.91E-07,1.46E-07,7.32E-08,3.67E-08,1.84E-08,9.20E-09,4.61E-09,2.30E-09,1.15E-09,5.77E-10,2.89E-10,1.44E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1564,0.0897,0.0502,0.02754,0.014866,0.00792,0.004176,0.002182,0.0011316,0.0005834,0.0002992,0.00015288,0.00007782,0.0000395,0.000019996,0.000010104,0.000005096,0.000002566,1.29E-06,6.49E-07,3.26E-07,1.63E-07,8.20E-08,4.11E-08,2.06E-08,1.03E-08,5.16E-09,2.58E-09,1.29E-09,6.46E-10,3.23E-10,1.62E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1688,0.0973,0.0547,0.03012,0.016312,0.008714,0.004604,0.00241,0.0012526,0.0006468,0.0003322,0.0001699,0.00008656,0.00004398,0.00002228,0.000011264,0.000005686,0.000002864,1.44E-06,7.25E-07,0.000000364,1.83E-07,9.16E-08,4.59E-08,0.000000023,1.15E-08,5.77E-09,2.89E-09,1.45E-09,7.23E-10,3.62E-10,1.81E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18186,0.1054,0.0595,0.0329,0.017872,0.009576,0.005072,0.00266,0.001385,0.0007162,0.0003684,0.0001886,0.0000962,0.0000489,0.0000248,0.000012546,0.000006336,0.000003194,0.000001608,8.09E-07,4.06E-07,0.000000204,1.02E-07,5.13E-08,2.57E-08,1.29E-08,6.45E-09,3.23E-09,1.62E-09,8.08E-10,4.04E-10,2.02E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19564,0.11398,0.06464,0.03588,0.019558,0.010508,0.005578,0.002932,0.0015294,0.0007922,0.000408,0.0002092,0.00010678,0.00005434,0.00002758,0.000013958,0.000007052,0.000003558,0.000001792,9.01E-07,0.000000453,2.28E-07,1.14E-07,5.73E-08,2.87E-08,1.44E-08,7.20E-09,3.60E-09,1.80E-09,9.03E-10,4.52E-10,2.26E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1231,0.07014,0.03908,0.02138,0.011516,0.00613,0.00323,0.001687,0.0008752,0.0004514,0.0002316,0.0001184,0.0000603,0.00003062,0.000015514,0.000007844,0.000003958,1.99E-06,0.000001004,5.05E-07,2.54E-07,1.27E-07,6.38E-08,0.000000032,1.60E-08,8.03E-09,4.02E-09,2.01E-09,1.01E-09,5.04E-10,2.52E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13272,0.07598,0.0425,0.02332,0.012604,0.006726,0.00355,0.0018586,0.0009658,0.0004988,0.0002562,0.00013114,0.00006686,0.00003398,0.000017226,0.000008714,0.0000044,0.000002218,0.000001117,5.62E-07,2.82E-07,1.42E-07,7.11E-08,3.57E-08,1.79E-08,8.95E-09,4.48E-09,2.24E-09,1.12E-09,5.62E-10,2.81E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1429,0.0822,0.04616,0.02542,0.01378,0.00737,0.0039,0.002046,0.0010646,0.0005506,0.0002832,0.0001451,0.00007404,0.00003766,0.000019108,0.000009672,0.000004886,0.000002466,1.24E-06,6.25E-07,0.000000314,1.58E-07,7.91E-08,3.97E-08,1.99E-08,9.97E-09,4.99E-09,2.50E-09,1.25E-09,6.26E-10,3.13E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15364,0.0888,0.05008,0.02768,0.015044,0.008068,0.00428,0.002248,0.0011722,0.0006072,0.0003128,0.00016038,0.00008192,0.0000417,0.00002118,0.000010726,0.000005422,0.000002736,0.000001379,0.000000694,0.000000349,1.75E-07,0.000000088,4.41E-08,2.21E-08,1.11E-08,5.56E-09,2.78E-09,1.39E-09,6.97E-10,3.49E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16496,0.0958,0.05424,0.03008,0.016406,0.008822,0.00469,0.002468,0.0012892,0.0006688,0.000345,0.00017708,0.00009054,0.00004614,0.00002344,0.000011882,0.00000601,0.000003034,1.53E-06,7.70E-07,3.88E-07,1.95E-07,9.78E-08,4.91E-08,2.46E-08,1.23E-08,6.18E-09,3.09E-09,1.55E-09,7.76E-10,3.88E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17686,0.10322,0.0587,0.03266,0.01787,0.009636,0.005134,0.002708,0.0014166,0.000736,0.00038,0.00019536,0.00009998,0.000051,0.00002594,0.000013152,0.000006656,0.000003362,1.70E-06,8.54E-07,0.00000043,2.16E-07,1.09E-07,5.45E-08,2.73E-08,1.37E-08,6.86E-09,3.44E-09,1.72E-09,8.62E-10,4.31E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18934,0.11106,0.06342,0.03544,0.019442,0.01051,0.005612,0.002966,0.0015548,0.000809,0.0004184,0.0002152,0.0001103,0.0000563,0.00002866,0.000014544,0.000007366,0.000003724,1.88E-06,9.47E-07,4.77E-07,2.40E-07,1.20E-07,6.04E-08,3.03E-08,1.52E-08,7.62E-09,3.82E-09,1.91E-09,9.57E-10,4.79E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11934,0.06844,0.03838,0.02112,0.011454,0.00613,0.003248,0.0017048,0.0008884,0.0004602,0.000237,0.00012158,0.00006212,0.00003164,0.00001607,0.000008144,0.000004118,0.00000208,1.05E-06,5.28E-07,2.66E-07,1.33E-07,0.000000067,3.36E-08,1.69E-08,8.45E-09,4.24E-09,2.12E-09,1.06E-09,5.32E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12808,0.07378,0.04152,0.02294,0.012466,0.00669,0.00355,0.0018674,0.0009746,0.0005054,0.0002608,0.00013386,0.00006846,0.0000349,0.00001774,0.000008996,0.000004552,0.0000023,1.16E-06,5.84E-07,0.000000294,1.48E-07,7.42E-08,3.73E-08,1.87E-08,9.37E-09,4.70E-09,2.35E-09,1.18E-09,5.90E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13728,0.07942,0.04488,0.02486,0.013554,0.00729,0.003878,0.002044,0.0010684,0.0005548,0.0002866,0.00014728,0.0000754,0.00003846,0.000019566,0.000009928,0.000005026,0.00000254,1.28E-06,0.000000646,3.25E-07,1.64E-07,8.21E-08,4.12E-08,2.07E-08,1.04E-08,5.20E-09,2.61E-09,1.31E-09,6.54E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14696,0.0854,0.04844,0.02692,0.014722,0.007938,0.004232,0.002234,0.0011698,0.0006084,0.0003146,0.00016188,0.00008296,0.00004236,0.00002156,0.000010948,0.000005546,0.000002804,1.42E-06,7.14E-07,3.59E-07,1.81E-07,9.08E-08,4.56E-08,2.29E-08,1.15E-08,5.76E-09,2.88E-09,1.45E-09,7.24E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15714,0.09174,0.05222,0.02914,0.015972,0.008634,0.004612,0.00244,0.0012798,0.0006666,0.0003452,0.00017778,0.00009118,0.0000466,0.00002374,0.000012062,0.000006114,0.000003094,1.56E-06,0.000000788,0.000000397,2.00E-07,1.00E-07,5.04E-08,2.53E-08,1.27E-08,6.37E-09,3.19E-09,1.60E-09,8.01E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1678,0.09842,0.05626,0.03148,0.017312,0.009382,0.005024,0.002662,0.0013988,0.0007296,0.0003782,0.00019508,0.00010016,0.00005124,0.00002612,0.00001328,0.000006736,0.00000341,0.000001723,8.69E-07,0.000000438,2.20E-07,1.11E-07,5.57E-08,2.80E-08,1.40E-08,7.04E-09,3.53E-09,1.77E-09,8.86E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17898,0.10546,0.06052,0.03398,0.018744,0.010186,0.005466,0.002902,0.0015274,0.0007978,0.0004142,0.0002138,0.00010992,0.00005628,0.00002872,0.00001461,0.000007416,0.000003756,1.90E-06,9.58E-07,4.83E-07,2.43E-07,1.22E-07,6.15E-08,3.09E-08,1.55E-08,7.77E-09,3.90E-09,1.95E-09,9.79E-10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19068,0.11288,0.06504,0.03664,0.02028,0.011046,0.00594,0.00316,0.0016664,0.0008718,0.0004532,0.0002342,0.00012052,0.00006176,0.00003154,0.00001606,0.000008156,0.000004134,0.00000209,1.06E-06,5.32E-07,2.68E-07,1.35E-07,6.78E-08,3.41E-08,1.71E-08,8.58E-09,4.30E-09,2.16E-09,1.08E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12068,0.06982,0.03948,0.0219,0.011966,0.00645,0.003438,0.0018164,0.0009518,0.0004954,0.0002564,0.00013206,0.00006774,0.00003462,0.00001764,0.000008964,0.000004546,0.0000023,1.16E-06,5.86E-07,2.95E-07,1.49E-07,7.48E-08,3.76E-08,1.89E-08,9.46E-09,4.75E-09,2.38E-09,1.19E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12888,0.07486,0.04248,0.02364,0.012952,0.006998,0.003738,0.0019782,0.0010382,0.0005412,0.0002804,0.00014458,0.00007422,0.00003796,0.00001936,0.000009846,0.000004994,0.00000253,1.28E-06,6.45E-07,3.25E-07,1.64E-07,8.24E-08,4.14E-08,2.08E-08,1.04E-08,5.23E-09,2.62E-09,1.32E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13748,0.0802,0.04568,0.0255,0.014006,0.007586,0.00406,0.002152,0.0011314,0.0005906,0.0003064,0.00015816,0.00008128,0.0000416,0.00002124,0.000010804,0.000005486,0.000002778,1.41E-06,7.09E-07,3.58E-07,1.80E-07,9.07E-08,4.56E-08,2.29E-08,1.15E-08,5.77E-09,2.89E-09,1.45E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14652,0.08582,0.04906,0.02748,0.015132,0.008216,0.004406,0.00234,0.0012322,0.000644,0.0003346,0.00017288,0.00008892,0.00004556,0.00002326,0.00001185,0.000006018,0.00000305,1.54E-06,7.80E-07,3.93E-07,1.98E-07,9.97E-08,5.01E-08,2.52E-08,1.27E-08,6.35E-09,3.18E-09,1.60E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15598,0.09176,0.05264,0.02958,0.016334,0.008888,0.004778,0.002542,0.0013406,0.0007018,0.000365,0.00018882,0.00009722,0.00004986,0.00002548,0.000012986,0.0000066,0.000003348,1.69E-06,8.56E-07,0.000000432,2.18E-07,1.10E-07,5.51E-08,2.77E-08,1.39E-08,6.99E-09,3.50E-09,1.76E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16586,0.09798,0.05642,0.0318,0.017614,0.009608,0.005176,0.00276,0.0014574,0.000764,0.000398,0.000206,0.00010622,0.00005452,0.00002788,0.00001422,0.000007232,0.00000367,1.86E-06,9.40E-07,4.74E-07,2.39E-07,1.20E-07,6.06E-08,3.05E-08,1.53E-08,7.68E-09,3.85E-09,1.93E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1762,0.10454,0.06042,0.03418,0.018978,0.010378,0.005604,0.002992,0.0015832,0.0008312,0.0004334,0.0002248,0.00011596,0.00005958,0.0000305,0.000015562,0.00000792,0.000004022,0.000002038,1.03E-06,5.20E-07,2.62E-07,1.32E-07,6.65E-08,3.35E-08,1.68E-08,8.44E-09,4.24E-09,2.12E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18698,0.11142,0.06464,0.03668,0.02042,0.0112,0.00606,0.003242,0.0017186,0.0009036,0.0004718,0.000245,0.0001265,0.00006506,0.00003332,0.00001702,0.000008668,0.000004404,0.000002232,1.13E-06,5.71E-07,0.000000288,1.45E-07,7.30E-08,3.67E-08,1.85E-08,9.27E-09,4.65E-09,2.33E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19822,0.11864,0.0691,0.03934,0.02198,0.012076,0.006548,0.00351,0.001864,0.0009816,0.0005132,0.0002668,0.0001379,0.00007098,0.0000364,0.0000186,0.000009478,0.000004818,0.000002444,1.24E-06,6.25E-07,3.16E-07,1.59E-07,8.01E-08,4.03E-08,2.03E-08,1.02E-08,5.11E-09,2.56E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12622,0.0738,0.04216,0.02362,0.01301,0.007072,0.003798,0.00202,0.0010654,0.0005578,0.0002902,0.00015022,0.0000774,0.00003972,0.00002032,0.000010358,0.000005268,0.000002674,1.35E-06,6.85E-07,3.46E-07,1.74E-07,8.78E-08,4.42E-08,2.22E-08,1.12E-08,5.61E-09,2.81E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13414,0.07872,0.04512,0.02536,0.014006,0.00763,0.004106,0.002188,0.0011556,0.0006058,0.0003156,0.00016354,0.00008434,0.00004332,0.00002218,0.000011314,0.000005758,0.000002924,1.48E-06,7.49E-07,3.79E-07,1.91E-07,9.62E-08,4.84E-08,2.44E-08,1.22E-08,6.15E-09,3.09E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14242,0.08392,0.04826,0.0272,0.015064,0.008224,0.004436,0.002368,0.0012524,0.0006576,0.000343,0.0001779,0.00009184,0.00004722,0.00002418,0.000012348,0.000006288,0.000003194,1.62E-06,8.20E-07,4.14E-07,0.000000209,1.05E-07,5.30E-08,2.67E-08,1.34E-08,6.74E-09,3.38E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15108,0.08938,0.05158,0.02916,0.01619,0.00886,0.004788,0.00256,0.0013564,0.0007132,0.0003724,0.00019342,0.00009994,0.00005142,0.00002636,0.000013468,0.000006864,0.000003488,1.77E-06,0.000000896,0.000000453,2.29E-07,1.15E-07,5.81E-08,2.92E-08,1.47E-08,7.38E-09,3.71E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1601,0.0951,0.05508,0.03122,0.017386,0.009536,0.005164,0.002766,0.0014682,0.000773,0.0004042,0.0002102,0.00010868,0.00005596,0.00002872,0.000014682,0.000007486,0.000003808,1.93E-06,0.000000979,0.000000495,0.00000025,1.26E-07,6.35E-08,3.20E-08,1.61E-08,8.08E-09,4.06E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16952,0.1011,0.05876,0.03342,0.018656,0.010256,0.005566,0.002988,0.0015878,0.0008372,0.0004384,0.0002282,0.00011812,0.00006088,0.00003126,0.000015996,0.000008162,0.000004154,0.000002108,1.07E-06,5.41E-07,2.73E-07,1.38E-07,6.95E-08,3.50E-08,1.76E-08,8.84E-09,4.44E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17934,0.10738,0.06262,0.03572,0.02,0.011024,0.005994,0.003222,0.001716,0.0009062,0.000475,0.0002476,0.00012828,0.00006618,0.000034,0.000017416,0.000008892,0.000004528,0.0000023,1.17E-06,5.90E-07,2.98E-07,1.51E-07,7.59E-08,3.82E-08,1.92E-08,9.67E-09,4.86E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18954,0.11396,0.0667,0.03816,0.02142,0.011838,0.006452,0.003476,0.0018534,0.00098,0.0005144,0.0002684,0.00013924,0.0000719,0.00003698,0.00001895,0.000009682,0.000004932,0.000002508,0.000001272,0.000000644,3.26E-07,1.64E-07,8.29E-08,4.18E-08,2.10E-08,1.06E-08,5.31E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12084,0.07098,0.04074,0.02294,0.012704,0.006938,0.003744,0.002,0.0010594,0.0005568,0.0002908,0.00015104,0.00007808,0.00004018,0.0000206,0.000010536,0.000005372,0.000002732,1.39E-06,7.02E-07,3.55E-07,1.79E-07,9.05E-08,4.56E-08,2.30E-08,1.15E-08,5.80E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12802,0.07548,0.04346,0.02454,0.013624,0.007456,0.004032,0.002158,0.0011444,0.0006024,0.000315,0.00016374,0.00008472,0.00004364,0.0000224,0.000011458,0.000005846,0.000002974,1.51E-06,7.65E-07,3.87E-07,1.96E-07,9.87E-08,4.98E-08,2.51E-08,1.26E-08,6.34E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13552,0.0802,0.04634,0.02624,0.014598,0.008008,0.004338,0.002326,0.0012352,0.000651,0.0003408,0.0001774,0.00009186,0.00004736,0.00002432,0.000012454,0.000006358,0.000003236,1.64E-06,8.34E-07,0.000000422,2.13E-07,1.08E-07,5.43E-08,2.73E-08,1.38E-08,6.92E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14336,0.08514,0.04934,0.02802,0.015632,0.008594,0.004664,0.002504,0.0013326,0.0007034,0.0003686,0.00019208,0.00009956,0.00005138,0.00002642,0.00001353,0.00000691,0.00000352,1.79E-06,9.08E-07,4.60E-07,2.32E-07,1.17E-07,5.92E-08,2.98E-08,1.50E-08,7.55E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1515,0.09032,0.05252,0.0299,0.016728,0.009216,0.005012,0.002696,0.0014368,0.0007594,0.0003984,0.0002078,0.00010786,0.0000557,0.00002866,0.00001469,0.000007508,0.000003828,1.95E-06,9.88E-07,5.00E-07,0.000000253,1.28E-07,6.45E-08,3.25E-08,1.64E-08,8.23E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15998,0.09574,0.05586,0.0319,0.017886,0.009878,0.005382,0.0029,0.001548,0.0008192,0.0004304,0.0002248,0.00011676,0.00006036,0.00003108,0.000015942,0.000008152,0.000004158,0.000002116,1.07E-06,5.44E-07,2.75E-07,1.39E-07,7.02E-08,3.54E-08,1.78E-08,8.97E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1688,0.1014,0.05936,0.034,0.019114,0.010578,0.005776,0.003118,0.0016668,0.0008834,0.0004648,0.000243,0.00012632,0.00006536,0.00003368,0.00001729,0.000008848,0.000004516,0.000002298,1.17E-06,0.000000592,3.00E-07,1.51E-07,7.65E-08,3.86E-08,1.94E-08,9.77E-09
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17798,0.10732,0.06302,0.0362,0.0204,0.011322,0.006194,0.00335,0.0017936,0.000952,0.0005014,0.0002624,0.0001366,0.00007074,0.00003648,0.000018742,0.000009598,0.0000049,0.000002496,1.27E-06,6.43E-07,3.26E-07,1.65E-07,8.32E-08,4.20E-08,2.11E-08,1.06E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1875,0.1135,0.06688,0.03854,0.02178,0.01211,0.00664,0.003598,0.001929,0.0010252,0.0005408,0.0002834,0.00014762,0.00007652,0.0000395,0.0000203,0.000010404,0.000005316,0.00000271,1.38E-06,0.000000699,3.54E-07,1.79E-07,9.05E-08,4.56E-08,0.000000023,1.16E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19738,0.11994,0.07092,0.04098,0.02322,0.012944,0.007112,0.00386,0.002074,0.0011036,0.0005828,0.0003058,0.00015944,0.00008272,0.00004274,0.00002198,0.000011274,0.000005764,0.00000294,1.50E-06,7.59E-07,3.85E-07,1.95E-07,9.84E-08,4.96E-08,2.50E-08,1.26E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12664,0.07514,0.04356,0.02474,0.013826,0.007612,0.00414,0.002226,0.0011872,0.0006278,0.0003298,0.00017214,0.0000894,0.00004622,0.0000238,0.00001221,0.000006246,0.000003186,0.000001622,8.24E-07,4.18E-07,2.11E-07,1.07E-07,5.39E-08,2.72E-08,1.37E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13364,0.07958,0.04626,0.02636,0.014758,0.008142,0.004436,0.00239,0.0012762,0.0006758,0.0003554,0.00018572,0.00009654,0.00004996,0.00002574,0.000013218,0.000006766,0.000003454,1.76E-06,8.94E-07,4.53E-07,2.30E-07,1.16E-07,5.86E-08,2.96E-08,1.49E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14092,0.0842,0.0491,0.02806,0.015744,0.008706,0.004752,0.002564,0.0013714,0.0007272,0.0003828,0.0002002,0.0001042,0.00005396,0.00002784,0.0000143,0.000007324,0.000003742,1.91E-06,9.69E-07,4.92E-07,0.000000249,0.000000126,6.36E-08,3.21E-08,1.62E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14848,0.08902,0.05208,0.02984,0.016786,0.009302,0.005086,0.00275,0.0014728,0.000782,0.0004122,0.0002158,0.00011242,0.00005828,0.00003008,0.000015466,0.000007926,0.00000405,0.000002064,1.05E-06,5.33E-07,2.70E-07,1.37E-07,6.91E-08,3.49E-08,1.76E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15634,0.09408,0.0552,0.0317,0.017884,0.009932,0.005442,0.002948,0.0015806,0.0008404,0.0004434,0.0002326,0.00012122,0.0000629,0.00003248,0.000016716,0.000008572,0.000004384,0.000002236,1.14E-06,5.78E-07,0.000000293,1.48E-07,7.49E-08,3.78E-08,1.91E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1645,0.09934,0.05848,0.03368,0.019044,0.010598,0.005818,0.003156,0.0016956,0.0009028,0.000477,0.0002504,0.00013066,0.00006784,0.00003506,0.00001806,0.000009268,0.000004742,0.00000242,0.000001232,0.000000626,3.17E-07,1.61E-07,8.13E-08,4.10E-08,2.07E-08
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17296,0.10482,0.0619,0.03576,0.02026,0.011304,0.006218,0.00338,0.0018178,0.0009692,0.0005128,0.0002694,0.00014074,0.00007314,0.00003784,0.0000195,0.000010014,0.000005126,0.000002618,1.33E-06,6.78E-07,3.44E-07,1.74E-07,8.81E-08,4.45E-08,2.25E-08
